id,product_name,persona_key,output_json,parse_error
덴마크 하이그릭요거트 400g|161,덴마크 하이그릭요거트 400g,161,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|162,덴마크 하이그릭요거트 400g,162,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|163,덴마크 하이그릭요거트 400g,163,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|164,덴마크 하이그릭요거트 400g,164,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|165,덴마크 하이그릭요거트 400g,165,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|166,덴마크 하이그릭요거트 400g,166,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|167,덴마크 하이그릭요거트 400g,167,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|170,덴마크 하이그릭요거트 400g,170,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|168,덴마크 하이그릭요거트 400g,168,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|171,덴마크 하이그릭요거트 400g,171,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|173,덴마크 하이그릭요거트 400g,173,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|169,덴마크 하이그릭요거트 400g,169,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|172,덴마크 하이그릭요거트 400g,172,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|174,덴마크 하이그릭요거트 400g,174,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|179,덴마크 하이그릭요거트 400g,179,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|178,덴마크 하이그릭요거트 400g,178,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|177,덴마크 하이그릭요거트 400g,177,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|176,덴마크 하이그릭요거트 400g,176,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|175,덴마크 하이그릭요거트 400g,175,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|182,덴마크 하이그릭요거트 400g,182,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|184,덴마크 하이그릭요거트 400g,184,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|180,덴마크 하이그릭요거트 400g,180,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|181,덴마크 하이그릭요거트 400g,181,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|183,덴마크 하이그릭요거트 400g,183,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|185,덴마크 하이그릭요거트 400g,185,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|186,덴마크 하이그릭요거트 400g,186,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|188,덴마크 하이그릭요거트 400g,188,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|187,덴마크 하이그릭요거트 400g,187,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|191,덴마크 하이그릭요거트 400g,191,"{""product_name"": ""덴마크 하이그릭요거트 400g"", ""persona_key"": 191, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 HMR(가정간편식) 선호도가 매우 높고, 건강 지향적인 소비 성향을 가지고 있습니다. 제품의 특징인 '고단백'과 '건강식품'은 그녀의 건강 지향적인 가치관과 잘 맞아떨어지며, '편리성'을 중시하는 성향 덕분에 HMR 제품에 대한 수요가 높습니다. 또한, 가격이 3,980원으로 경쟁 제품의 가격대(873원 ~ 1,422원)보다 상대적으로 비쌀 수 있지만, 그녀는 가격에 민감하기보다는 효율성과 맛을 중시하는 소비자이므로, 이 제품의 높은 만족도와 건강적 가치를 고려할 때 구매를 결정할 가능성이 높습니다."", ""monthly_purchase_frequency"": 2}}",
덴마크 하이그릭요거트 400g|189,덴마크 하이그릭요거트 400g,189,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|190,덴마크 하이그릭요거트 400g,190,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|193,덴마크 하이그릭요거트 400g,193,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|192,덴마크 하이그릭요거트 400g,192,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|194,덴마크 하이그릭요거트 400g,194,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|196,덴마크 하이그릭요거트 400g,196,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|195,덴마크 하이그릭요거트 400g,195,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|197,덴마크 하이그릭요거트 400g,197,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|198,덴마크 하이그릭요거트 400g,198,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|199,덴마크 하이그릭요거트 400g,199,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|201,덴마크 하이그릭요거트 400g,201,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|200,덴마크 하이그릭요거트 400g,200,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|202,덴마크 하이그릭요거트 400g,202,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|203,덴마크 하이그릭요거트 400g,203,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|204,덴마크 하이그릭요거트 400g,204,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|205,덴마크 하이그릭요거트 400g,205,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|209,덴마크 하이그릭요거트 400g,209,"{""product_name"": ""덴마크 하이그릭요거트 400g"", ""persona_key"": 209, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 '실속형 미식가'로, HMR(가정간편식) 선호도가 매우 높습니다(0.8629). 이는 간편하면서도 맛있는 식품을 선호하는 경향을 나타냅니다. 제품의 특징 중 '고단백'과 '건강식품'이라는 요소는 건강을 중시하는 이 소비자에게 매력적이며, '고소한맛'과 '높은 만족도'는 새로운 맛을 시도하는 데 적극적인 태도를 반영합니다. 또한, 가격이 3,980원으로 경쟁 제품의 가격 범위(873원 ~ 1,422원)와 비교했을 때 상대적으로 높은 편이지만, 이 소비자는 가격에 민감하기보다는 효율성과 맛을 중시하므로 구매를 고려할 가능성이 높습니다."", ""monthly_purchase_frequency"": 4}}",
덴마크 하이그릭요거트 400g|206,덴마크 하이그릭요거트 400g,206,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|208,덴마크 하이그릭요거트 400g,208,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|207,덴마크 하이그릭요거트 400g,207,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|211,덴마크 하이그릭요거트 400g,211,"{""product_name"": ""덴마크 하이그릭요거트 400g"", ""persona_key"": 211, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 소비자는 건강을 최우선으로 고려하는 프리미엄 소비자 그룹에 속하며, HMR(가정간편식) 선호도가 매우 높습니다. 제품의 특징인 '고단백'과 '건강식품'은 그녀의 건강 지향적인 소비 성향과 잘 맞아떨어지며, 유당불내증을 가진 소비자에게 적합한 제품입니다. 가격은 3,980원으로, 경쟁 제품의 가격대(873원 ~ 1,422원)와 비교했을 때 상대적으로 높은 편이지만, 그녀는 가격에 대한 민감도가 낮고 품질을 중시하기 때문에 긍정적으로 받아들일 가능성이 큽니다. 또한, 브랜드 충성도가 높아 동원 F&B와 같은 신뢰할 수 있는 브랜드의 제품을 선택할 가능성이 높습니다."", ""monthly_purchase_frequency"": 4}}",
덴마크 하이그릭요거트 400g|210,덴마크 하이그릭요거트 400g,210,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|212,덴마크 하이그릭요거트 400g,212,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|214,덴마크 하이그릭요거트 400g,214,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|213,덴마크 하이그릭요거트 400g,213,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|217,덴마크 하이그릭요거트 400g,217,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|215,덴마크 하이그릭요거트 400g,215,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|216,덴마크 하이그릭요거트 400g,216,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|218,덴마크 하이그릭요거트 400g,218,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|219,덴마크 하이그릭요거트 400g,219,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|221,덴마크 하이그릭요거트 400g,221,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|220,덴마크 하이그릭요거트 400g,220,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|222,덴마크 하이그릭요거트 400g,222,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|223,덴마크 하이그릭요거트 400g,223,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|224,덴마크 하이그릭요거트 400g,224,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|225,덴마크 하이그릭요거트 400g,225,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|227,덴마크 하이그릭요거트 400g,227,"{""product_name"": ""덴마크 하이그릭요거트 400g"", ""persona_key"": 227, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 건강을 최우선으로 고려하는 소비자로, HMR(가정간편식) 선호도가 높습니다. '덴마크 하이그릭요거트'는 건강식품으로 고단백이며, 유당불내증 소비자에게 적합한 제품입니다. 또한, 가격이 3,980원으로 경쟁 제품의 가격 범위(873원 ~ 1,422원)와 비교했을 때 상대적으로 높은 편이지만, 건강과 편리성을 중시하는 이 소비자에게는 가격보다 제품의 품질과 건강적 가치가 더 중요합니다. 따라서 이 소비자는 이 제품을 구매할 가능성이 높습니다."", ""monthly_purchase_frequency"": 4}}",
덴마크 하이그릭요거트 400g|226,덴마크 하이그릭요거트 400g,226,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|228,덴마크 하이그릭요거트 400g,228,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|229,덴마크 하이그릭요거트 400g,229,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|230,덴마크 하이그릭요거트 400g,230,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|232,덴마크 하이그릭요거트 400g,232,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|231,덴마크 하이그릭요거트 400g,231,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|233,덴마크 하이그릭요거트 400g,233,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|238,덴마크 하이그릭요거트 400g,238,"{""product_name"": ""덴마크 하이그릭요거트 400g"", ""persona_key"": 238, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 소비자는 브랜드 충성도가 매우 높고, 건강식품에 대한 관심이 있는 트렌드 주도형 소비자입니다. 덴마크 하이그릭요거트는 고단백과 건강식품으로서의 특성을 가지고 있어, 이 소비자의 건강 지향성과 잘 맞아떨어집니다. 또한, 부산 지역에서 판매 종사자로 일하는 이 소비자는 편리함과 품질을 중시하며, 제품의 높은 만족도와 브랜드 신뢰도가 구매를 유도할 것입니다. 경쟁 제품의 가격대가 100g당 873원에서 1,422원 사이인 점을 고려할 때, 400g에 3,980원의 가격은 적절하다고 판단될 수 있으며, 이는 가격 민감도가 낮은 소비자에게 긍정적으로 작용할 것입니다."", ""monthly_purchase_frequency"": 4}}",
덴마크 하이그릭요거트 400g|234,덴마크 하이그릭요거트 400g,234,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|236,덴마크 하이그릭요거트 400g,236,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|237,덴마크 하이그릭요거트 400g,237,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|235,덴마크 하이그릭요거트 400g,235,,Expecting value: line 2 column 512 (char 512)
덴마크 하이그릭요거트 400g|239,덴마크 하이그릭요거트 400g,239,,Expecting value: line 2 column 512 (char 512)
