id,SQ3,HQ2,SQ4,SQ5,SQ8,DQ1,DQ3,DQ3_1,DQ4,'brand_loyalty','cooking_convenience','health_orientation','hmr_preference','premium_orientation','price_sensitivity','variety_seeking',cluster_kmeans,cluster_gmm,cluster_hc,cluster_dbscan
4K187006,여자,60대 이상,사무 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1661066778664426,0.1264983919695936,0.1383243831385349,0.125327812284334,0.1654763508961056,0.1496913580246913,0.157270425163268,2,2,0,0
4K187012,여자,60대 이상,주부,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1089878202435951,0.1274729558522561,0.1359025657225088,0.1418909592822636,0.152742218029915,0.1728395061728395,0.1652672264427562,2,2,0,0
3G106079,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.115077698446031,0.1521294220836176,0.1032606788108525,0.1616287094547964,0.0758657862821722,0.1200810185185185,0.2852192456350793,0,1,1,0
4K187018,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1434271314573708,0.143358347139655,0.1004527745603875,0.136783988957902,0.1643983290661635,0.1680169753086419,0.194588831134213,2,2,0,0
4K187060,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1369172616547669,0.1345872721956924,0.1254431223895265,0.1395445134575569,0.1482280016170327,0.1610725308641975,0.1865920298547247,2,2,0,0
4K187024,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.0734985300293994,0.1194815320144235,0.1228809097609771,0.1278122843340234,0.1371109014957552,0.1882716049382716,0.2039184326269492,2,2,0,0
4K187066,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.0860982780344393,0.1258161972517298,0.077427959706574,0.1395445134575569,0.1255895431882495,0.1958912037037037,0.274556843929095,0,2,1,0
4K187036,남자,60대 이상,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.0776984460310793,0.14140921937433,0.1176862868976168,0.1395445134575569,0.1309122759735884,0.1677276234567901,0.2039184326269492,2,2,0,0
4K187042,남자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1041579168416631,0.1189942500730922,0.1086658944929978,0.1423050379572118,0.1499797870906885,0.1876929012345679,0.1852592296414767,2,2,0,0
3B039004,여자,20대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1822763544729105,0.2106032550433681,0.0778491453441437,0.1423050379572118,0.1045681175043794,0.1479552469135802,0.2105824336931894,1,1,2,0
3B039008,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.249895002099958,0.1716206997368677,0.0604752377943912,0.1395445134575569,0.1130575394151731,0.1707175925925926,0.2016526722644276,1,0,2,0
1F000416,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.1564468710625787,0.1664555111587564,0.0585448036221964,0.125327812284334,0.0618515024929254,0.1508487654320987,0.2199120351859256,0,0,2,0
1F000433,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.1644267114657706,0.1579768053795926,0.0725843248745217,0.1285024154589372,0.0929120064681309,0.1537422839506173,0.2092496334799413,1,0,1,0
1H000292,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.1581268374632507,0.1277653250170548,0.118774349794672,0.1423050379572118,0.1412208597224093,0.1642554012345679,0.1639344262295082,2,2,0,0
3K188005,여자,50대,관리자,고졸(대학 재학 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1593868122637547,0.1316635805477049,0.1334456495033519,0.1450655624568668,0.1606252526613664,0.165895061728395,0.2265760362521658,2,2,0,0
1F000431,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1602267954640907,0.1647987525582302,0.068021480467516,0.1229813664596273,0.0743161299016305,0.1413966049382716,0.2185792349726776,0,0,2,0
3H116002,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.0514489710205795,0.1238670694864048,0.1021024183075357,0.136783988957902,0.0766743026546287,0.2076581790123457,0.1825936292149806,0,2,1,0
3K188015,여자,50대,주부,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.124527509449811,0.1375109638436799,0.1092976729493524,0.1561076604554865,0.1398733324349818,0.1941550925925926,0.2612288417966147,1,2,0,0
1F000448,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1654766904661906,0.1706461358542052,0.0587202976378505,0.134023464458247,0.0708125589543188,0.1219135802469136,0.2305744368919099,0,1,1,0
3K188010,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.0636287274254514,0.2749244712990937,0.1004527745603875,0.1588681849551414,0.0910254682657323,0.1888503086419753,0.1879248300679728,0,1,1,0
3K188020,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.0734985300293994,0.1443329110223175,0.1324628830156891,0.1478260869565217,0.1675650181916183,0.2216435185185185,0.1799280287884846,2,2,0,0
3K188035,남자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.1650566988660226,0.2427638631712309,0.1090519813274367,0.1533471359558316,0.1190540358442258,0.1536458333333333,0.2319072371051579,1,1,1,0
1H000311,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0461990760184796,0.1248416333690673,0.1169492120318697,0.1285024154589372,0.0852984772941652,0.2170138888888889,0.2029854724776756,2,2,1,0
3K188030,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.120327593448131,0.208654127278043,0.0967323014285213,0.1505866114561766,0.0980326101603557,0.1652199074074074,0.2665600426496068,1,1,1,0
3K188050,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1419571608567828,0.1521294220836176,0.1153346670878523,0.1423050379572118,0.1460719579571486,0.1575038580246913,0.234572837531654,2,1,0,0
1H000316,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0821083578328433,0.1199688139557548,0.1201783019199045,0.134023464458247,0.1228944886133944,0.2163387345679012,0.1612688258030121,2,2,0,0
3K188045,여자,60대 이상,단순노무 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.0913481730365392,0.208654127278043,0.0814994208697483,0.1423050379572118,0.0844899609217086,0.1890432098765432,0.2692256430761029,0,1,1,0
3B039012,여자,50대,서비스 종사자,고졸(대학 재학 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.1984460310793784,0.172887632784329,0.0624056719665859,0.1423050379572118,0.0965503301441854,0.175636574074074,0.2096494735439158,1,0,2,0
3B039020,여자,60대 이상,장치·기계 조작 및 조립 종사자,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.2351952960940781,0.1823409024461553,0.0697764206240567,0.1450655624568668,0.1158199703543996,0.1575038580246913,0.2385712381713981,1,1,2,0
1H000281,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.0909281814363712,0.1277653250170548,0.1376575058790495,0.1450655624568668,0.1286214795849616,0.1420717592592592,0.2096494735439158,2,2,0,0
4K186005,여자,60대 이상,농림어업 숙련 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1524569508609827,0.2115778189260306,0.0746200554561089,0.1395445134575569,0.0816601536181107,0.1631944444444444,0.2385712381713981,1,1,1,0
3B039028,남자,50대,서비스 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.2393952120957581,0.1345872721956924,0.0988382296163701,0.1423050379572118,0.1431747742891793,0.1451581790123456,0.1923230707716913,1,1,0,0
3B039032,여자,40대,사무 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.2158756824863502,0.1589513692622551,0.0918184689902074,0.136783988957902,0.1391321924268966,0.1455439814814814,0.1839264294282287,1,1,0,0
4K186010,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1320873582528349,0.1297144527823799,0.0857463760485767,0.1395445134575569,0.1515294434712303,0.1988811728395061,0.2212448353991736,1,2,0,0
1H000287,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.0552288954220915,0.1287398888997173,0.1174405952757011,0.136783988957902,0.0974262228810133,0.2211612654320988,0.2079168332666933,2,2,1,0
1H000307,여자,30대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.0678286434271314,0.1277653250170548,0.1414481766171773,0.1423050379572118,0.104500741140008,0.1403356481481481,0.218979075036652,2,2,0,0
3H116004,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0514489710205795,0.1189942500730922,0.1269523709241515,0.1395445134575569,0.100929793828325,0.1710069444444444,0.1865920298547247,2,2,0,0
1H000212,여자,50대,서비스 종사자,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.0678286434271314,0.1277653250170548,0.1261450984521427,0.1478260869565217,0.1156178412612855,0.1662808641975308,0.2163134746101559,2,2,0,0
1H000215,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0783284334313313,0.1306890166650424,0.1168439156224772,0.1395445134575569,0.1095539684678614,0.189429012345679,0.2025856324137012,2,2,0,0
1H000223,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.0545989080218395,0.1258161972517298,0.1477659611807237,0.1423050379572118,0.1061851502492925,0.156153549382716,0.1839264294282287,2,2,0,0
1H000242,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,"900-1,000만원 미만",0.0587988240235195,0.1277653250170548,0.1395528412481134,0.1423050379572118,0.1036248484031801,0.1382137345679012,0.2132480341196854,2,2,0,0
1H000249,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0419991600167996,0.1228925056037423,0.1119300831841634,0.1450655624568668,0.081525400889368,0.1769868827160494,0.1839264294282287,2,2,0,0
3H115002,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,3세대가족,기혼,맞벌이 하지 않음,"900-1,000만원 미만",0.0503989920201596,0.1306890166650424,0.1250570355550875,0.136783988957902,0.107869559358577,0.1748649691358025,0.1759296281487405,2,2,0,0
3B039036,여자,50대,사무 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2666946661066778,0.1563200467790663,0.104489136920431,0.1395445134575569,0.1559089071553699,0.1574074074074074,0.2025856324137012,1,1,0,0
4B039020,남자,50대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.2351952960940781,0.14530747490498,0.0938191007686638,0.1395445134575569,0.1197277994879396,0.1811342592592592,0.2025856324137012,1,0,2,0
3J231004,여자,60대 이상,주부,고졸(대학 재학 포함),경상남도,3세대가족,기혼,맞벌이 하지 않음,700-800만원 미만,0.1929861402771944,0.1589513692622551,0.1010845530167421,0.1395445134575569,0.1206036922247675,0.1259645061728395,0.2025856324137012,1,1,0,0
3J231008,여자,50대,주부,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.1728265434691306,0.1570022414969301,0.0906251096837597,0.1395445134575569,0.0813906481606252,0.1309799382716049,0.23723843795815,1,1,1,0
3J231016,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1335573288534229,0.1570022414969301,0.1122459724123407,0.1395445134575569,0.1015361811076674,0.1141010802469135,0.2039184326269492,2,0,0,0
3J231020,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.114657706845863,0.1638241886755677,0.1185637569758871,0.1395445134575569,0.092575124646274,0.1141010802469135,0.1825936292149806,2,0,0,0
4K186055,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1688366232675346,0.1657733164408927,0.087009932961286,0.1395445134575569,0.1214795849615954,0.1602044753086419,0.2785552445688391,1,1,2,0
4K186060,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1108777824443511,0.1998830523340805,0.0789021094380681,0.1423050379572118,0.0954723083142433,0.1929012345679012,0.2558976409436225,0,1,1,0
4K186035,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1948761024779504,0.2142091414092194,0.074795549471763,0.1308488612836439,0.1051071284193504,0.1805555555555555,0.2252432360389177,1,1,2,0
4K186040,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.119277614447711,0.1362440307962187,0.1043838405110385,0.1418909592822636,0.1606252526613664,0.1429398148148148,0.1905904304944689,2,2,0,0
4H115022,여자,60대 이상,관리자,고졸(대학 재학 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,500-600만원 미만,0.0545989080218395,0.143358347139655,0.127233161349198,0.1450655624568668,0.0919687373669316,0.1812307098765432,0.1812608290017326,2,2,0,0
